PLAY #,OPP TEAM,ODK,OFF TEAM,QTR,OT #,SERIES,SERIES #,DN,DIST,YARD LN,FIELD ZONE,PLAY TYPE,RESULT,GN/LS,RUSHER PBP,RUSH DIRECTION,PASSER PBP,PASS DEPTH,PASS DIRECTION,PASS RESULT,PASS TARGET PBP,BROKEN UP BY PBP,INTERCEPTED BY PBP,HURRIED BY PBP,TACKLER1 PBP,TACKLER2 PBP,FUMBLE,FUMBLED BY PBP,FORCED BY PBP,RECOVER TEAM,RECOVERED BY PBP,RETURNER PBP,RETURN YDS,RETURN TO,KICKER PBP,KICK YDS,KICK TO,KICK RESULT,ON-SIDE KICK,PUNTER PBP,PUNT YDS,PUNT TO,PUNT RESULT,BLOCKED BY PBP,PK,FG DIST,FG RESULT,XP RESULT,2 PT RESULT,TAKEN BY,FIRST DOWN,TOUCHDOWN,NO PLAY,NULLIFIED,SAFETY,SERIES END,TIME STAMP,TIME LEFT,OFF SCORE,DEF SCORE,SCORE DIFF,TOL,OFF TOL,DEF TOL,PENALTY1,PEN TEAM1,AGAINST1,PENALTY2,PEN TEAM2,AGAINST2,PENALTY YDS
1,Muhlenberg,K,MHB,1,,,,,,,,KO,Fair Catch,,,,,,,,,,,,,,,,,,,,,,Anthony Avila,39.0,26.0,Fair Catch,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
2,Muhlenberg,D,MUH,1,,1.0,1.0,0.0,10.0,-26.0,Gold Zone,Run,Rush,2.0,Ethan Brader,left,,,,,,,,,Durand Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
3,Muhlenberg,D,MUH,1,,1.0,2.0,2.0,8.0,-28.0,Gold Zone,Pass,Incomplete,0.0,,,Joe Repetti,short,right,Incomplete,Christopher Ardito,,,Kobe Giles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
4,Muhlenberg,D,MUH,1,,1.0,3.0,3.0,8.0,-28.0,Gold Zone,Pass,Incomplete,0.0,,,Joe Repetti,short,middle,Incomplete,Christopher Ardito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punt,15:00,1800,0,0,0,3,3,3,,,,,,,
5,Muhlenberg,K,MUH,1,,,,4.0,8.0,-28.0,Gold Zone,Punt Rec,Return,,,,,,,,,,,,Thomas Jenkins,,,,,,,Jamaal Hamilton,10,46.0,,,,,,Kevin Olifiers,36.0,36.0,Return,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
6,Muhlenberg,O,MHB,1,,1.0,1.0,0.0,10.0,-46.0,Go Zone,Pass,Complete,54.0,,,Kyle King,deep,middle,Complete,Jamaal Hamilton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,,TD,14:12,1752,0,0,0,3,3,3,,,,,,,
7,Muhlenberg,K,MHB,1,,,,1.0,3.0,3.0,Red Zone Low,Extra Pt.,Blocked,,,,,,,,,,,,Tommy H: Bowden,,,,,,,,16,10.0,,,,,,,,,,Matt Papa,Anthony Avila,,,Blocked,,,,,,,,,14:01,1741,6,0,6,3,3,3,,,,,,,
8,Muhlenberg,K,MHB,1,,,,1.0,10.0,-35.0,Gold Zone,KO,Return,,,,,,,,,,,,Anthony Avila,,,,,,,Christopher Ardito,26,36.0,Anthony Avila,55.0,10.0,Return,,,,,,,,,,,,,,,,,,,14:01,1741,6,0,6,3,3,3,,,,,,,
9,Muhlenberg,D,MUH,1,,2.0,1.0,0.0,10.0,-36.0,Gold Zone,Run,Rush,-2.0,Seth Paluck,middle,,,,,,,,,Johnny Smith-Rider,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:55,1735,0,6,6,3,3,3,,,,,,,
10,Muhlenberg,D,MUH,1,,2.0,2.0,2.0,12.0,-34.0,Gold Zone,Pass,Complete,4.0,,,Joe Repetti,short,middle,Complete,Michael Feaster,,,,Johnny Smith-Rider,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:55,1735,0,6,6,3,3,3,,,,,,,
11,Muhlenberg,D,MUH,1,,2.0,3.0,3.0,8.0,-38.0,Gold Zone,Run,Rush,15.0,Joe Repetti,middle,,,,,,,,,Trashawn Adams,Jordan See,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,13:55,1735,0,6,6,3,3,3,,,,,,,
