PLAY #,OPP TEAM,ODK,OFF TEAM,QTR,OT #,SERIES,SERIES #,DN,DIST,YARD LN,PLAY TYPE,RESULT,GN/LS,RUSHER,PASSER,PASS RESULT,PASS TARGET,BROKEN UP BY,INTERCEPTED BY,HURRIED BY,TACKLER1,TACKLER2,FUMBLE,FUMBLED BY,FORCED BY,RECOVER TEAM,RECOVERED BY,RETURNER,RETURN YDS,RETURN TO,KICKER,KICK YDS,KICK TO,KICK RESULT,ON-SIDE KICK,PUNTER,PUNT YDS,PUNT TO,PUNT RESULT,BLOCKED BY,PK,FG DIST,FG RESULT,XP RESULT,2 PT RESULT,TAKEN BY,FIRST DOWN,TOUCHDOWN,NO PLAY,NULLIFIED,SAFETY,SERIES END,TIME STAMP,TIME LEFT,OFF SCORE,DEF SCORE,SCORE DIFF,TOL,OFF TOL,DEF TOL,PENALTY1,PEN TEAM1,AGAINST1,PENALTY2,PEN TEAM2,AGAINST2,PENALTY YDS
43,Lebanon Valley,D,LVC,2,,5.0,2.0,2.0,3.0,-37.0,Run,Rush,0.0,Ian Murhon,,,,,,,Dan DiBeneditto,Kevonte Beard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:54,894,0,6,6,3,3,3,,,,,,,
44,Lebanon Valley,D,LVC,2,,5.0,3.0,3.0,3.0,-37.0,Run,Rush,20.0,Braden Bohannon,,,,,,,Bobby Buchys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:54,894,0,6,6,3,3,3,,,,,,,
45,Lebanon Valley,D,LVC,2,,5.0,4.0,1.0,10.0,43.0,Pass,Complete,6.0,,Braden Bohannon,Complete,Jay Sisko,,,,Colin Lavigne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:54,894,0,6,6,3,3,3,,,,,,,
46,Lebanon Valley,D,LVC,2,,5.0,5.0,2.0,4.0,37.0,Pass,Complete,7.0,,Braden Bohannon,Complete,C. Niemeyer,,,,Ben Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:54,894,0,6,6,3,3,3,,,,,,,
47,Lebanon Valley,D,LVC,2,,5.0,6.0,1.0,10.0,30.0,Run,Rush,-2.0,Braden Bohannon,,,,,,,Ben Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:54,894,0,6,6,3,3,3,,,,,,,
48,Lebanon Valley,D,LVC,2,,5.0,7.0,2.0,12.0,32.0,Pass,Complete,10.0,,Braden Bohannon,Complete,Andrew Olson,,,,Dan DiBeneditto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:54,894,0,6,6,3,3,3,,,,,,,
49,Lebanon Valley,D,LVC,2,,5.0,8.0,3.0,2.0,22.0,Pass,Incomplete,0.0,,Braden Bohannon,Incomplete,Andrew Olson,,,,Dan DiBeneditto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:54,894,0,6,6,3,3,3,,,,,,,
50,Lebanon Valley,,LVC,2,,,,4.0,2.0,22.0,Timeout,Timeout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lebanon Valley,,,,,,,14:54,894,0,6,6,3,3,3,,,,,,,
51,Lebanon Valley,D,LVC,2,,5.0,9.0,4.0,2.0,22.0,Pass,Incomplete,0.0,,Braden Bohannon,Incomplete,,,,,Colin Lavigne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Downs,11:07,667,0,6,6,3,2,3,,,,,,,
52,Lebanon Valley,O,FMC,2,,5.0,1.0,0.0,10.0,-22.0,Pass,Complete,13.0,,Logan Clouse,Complete,Trey Glass,,,,Dillon Estes,Grant Gaumer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11:02,662,6,0,6,3,3,2,,,,,,,
53,Lebanon Valley,O,FMC,2,,5.0,2.0,1.0,10.0,-35.0,Pass,Complete,6.0,,Logan Clouse,Complete,Tim Walters,,,,Grant Gaumer,Ryan Gibney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11:02,662,6,0,6,3,3,2,,,,,,,
54,Lebanon Valley,O,FMC,2,,5.0,3.0,2.0,4.0,-41.0,Run,Rush,-2.0,Keshon Farmer,,,,,,,B. Brubaker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11:02,662,6,0,6,3,3,2,,,,,,,
55,Lebanon Valley,O,FMC,2,,5.0,4.0,3.0,6.0,-39.0,Run,Rush,0.0,Logan Clouse,,,,,,,Tom Miller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punt,11:02,662,6,0,6,3,3,2,,,,,,,
56,Lebanon Valley,,FMC,2,,,,4.0,6.0,-39.0,Timeout,Timeout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lebanon Valley,,,,,,,11:02,662,6,0,6,3,3,2,,,,,,,
57,Lebanon Valley,K,FMC,2,,,,4.0,6.0,-39.0,Punt,,,,,,,,,,,,,,,,,,,,,,,,,J. Rodenberger,46.0,15.0,,,,,,,,,,,,,,,08:48,528,6,0,6,3,3,1,,,,,,,
58,Lebanon Valley,D,LVC,2,,6.0,1.0,0.0,10.0,-15.0,Run,Rush,18.0,M. Williams,,,,,,,Kevonte Beard,Luke Strauss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:36,516,0,6,6,3,1,3,,,,,,,
59,Lebanon Valley,D,LVC,2,,6.0,2.0,1.0,10.0,-33.0,Pass,Complete,2.0,,Braden Bohannon,Complete,Jay Sisko,,,,Luke Strauss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:36,516,0,6,6,3,1,3,,,,,,,
60,Lebanon Valley,D,LVC,2,,6.0,3.0,2.0,8.0,-35.0,Pass,Incomplete,0.0,,Braden Bohannon,Incomplete,M. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:36,516,0,6,6,3,1,3,,,,,,,
61,Lebanon Valley,D,LVC,2,,6.0,4.0,3.0,8.0,-35.0,Pass,Complete,1.0,,Braden Bohannon,Complete,Andrew Olson,,,,Peter Orio,Ben Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punt,08:36,516,0,6,6,3,1,3,,,,,,,
62,Lebanon Valley,K,LVC,2,,,,4.0,9.0,-34.0,Punt Ret,Return,,,,,,,,,B. Brubaker,,,,,,,Trey Glass,53,-22.0,,,,,,B. Brubaker,41.0,25.0,Return,,,,,,,,,,,,,,08:36,516,0,6,6,3,1,3,,,,,,,
63,Lebanon Valley,,FMC,2,,,,1.0,10.0,22.0,Penalty,Penalty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06:28,388,6,0,6,3,3,1,false start,FMC,,,,,5.0
64,Lebanon Valley,O,FMC,2,,6.0,1.0,0.0,15.0,27.0,Run,Rush,-1.0,Keshon Farmer,,,,,,,B. Brubaker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06:28,388,6,0,6,3,3,1,,,,,,,
65,Lebanon Valley,O,FMC,2,,6.0,2.0,2.0,16.0,28.0,Pass,Complete,2.0,,Logan Clouse,Complete,Danny Solecki,,,,Ryan Kilgarriff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06:28,388,6,0,6,3,3,1,,,,,,,
66,Lebanon Valley,O,FMC,2,,6.0,3.0,3.0,14.0,26.0,Pass,Complete,10.0,,Logan Clouse,Complete,Jack O'Hearen,,,,Erik Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Half,06:28,388,6,0,6,3,3,1,,,,,,,
67,Lebanon Valley,K,FMC,2,,,,4.0,4.0,16.0,FG,Blocked,,,,,,,,,Ben Wright,,,,,,,Tyler Lutz,40,13.0,,,,,,,,,,Logan Grauer,Murray McCarthy,35.0,Blocked,,,,,,,,,,06:28,388,6,0,6,3,3,1,,,,,,,
68,Lebanon Valley,D,LVC,2,,7.0,1.0,0.0,47.0,47.0,Run,Rush,-9.0,Rylee Stahl,,,,,,,Kyle Addis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04:06,246,0,6,6,3,1,3,,,,,,,
69,Lebanon Valley,D,LVC,2,,7.0,2.0,1.0,10.0,-44.0,Run,Rush,2.0,Braden Bohannon,,,,,,,Calvin Krippner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04:06,246,0,6,6,3,1,3,,,,,,,
70,Lebanon Valley,D,LVC,2,,7.0,3.0,2.0,8.0,-46.0,Pass,Interception,0.0,,Braden Bohannon,Interception,,,Dan DiBeneditto,,,,,,,,,Dan DiBeneditto,0,15.0,,,,,,,,,,,,,,,,,,,,,,Interception,04:06,246,0,6,6,3,1,3,,,,,,,
71,Lebanon Valley,O,FMC,2,,7.0,1.0,0.0,10.0,-15.0,Run,Rush,2.0,Keshon Farmer,,,,,,,Tom Miller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02:40,160,6,0,6,3,3,1,,,,,,,
72,Lebanon Valley,O,FMC,2,,7.0,2.0,2.0,8.0,-17.0,Run,Rush,4.0,Keshon Farmer,,,,,,,Jordan Bowie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02:40,160,6,0,6,3,3,1,,,,,,,
73,Lebanon Valley,O,FMC,2,,7.0,3.0,3.0,4.0,-21.0,Run,Rush,2.0,Keshon Farmer,,,,,,,Ryan Gibney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02:40,160,6,0,6,3,3,1,,,,,,,
74,Lebanon Valley,,FMC,2,,,,4.0,2.0,-23.0,Timeout,Timeout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lebanon Valley,,,,,,,02:40,160,6,0,6,3,3,1,,,,,,,
75,Lebanon Valley,K,FMC,2,,,,4.0,2.0,-23.0,Punt,Out of bounds,,,,,,,,,,,,,,,,,,,,,,,,J. Rodenberger,42.0,35.0,Out of bounds,,,,,,,,,,True,,,,01:15,75,6,0,6,3,3,0,roughing the kicker,LVC,,,,,5.0
76,Lebanon Valley,O,FMC,2,,8.0,1.0,0.0,10.0,-28.0,Pass,Interception,0.0,,Logan Clouse,Interception,,,Grant Gaumer,,,,,,,,,Grant Gaumer,0,-30.0,,,,,,,,,,,,,,,,,,,,,,Interception,01:15,75,6,0,6,3,3,0,,,,,,,
77,Lebanon Valley,D,LVC,2,,8.0,1.0,0.0,10.0,30.0,Pass,Incomplete,0.0,,Braden Bohannon,Incomplete,C. Niemeyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01:03,63,0,6,6,3,0,3,,,,,,,
78,Lebanon Valley,D,LVC,2,,8.0,2.0,2.0,10.0,30.0,Pass,Incomplete,0.0,,Braden Bohannon,Incomplete,Gabe Randall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01:03,63,0,6,6,3,0,3,,,,,,,
79,Lebanon Valley,D,LVC,2,,8.0,3.0,3.0,10.0,30.0,Pass,Complete,30.0,,Braden Bohannon,Complete,Jay Sisko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,TD,01:03,63,0,6,6,3,0,3,,,,,,,
80,Lebanon Valley,K,LVC,2,,,,,,,Extra Pt. Block,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Devin Crone,,,Good,,,,,,,,,00:45,45,6,6,0,3,0,3,off,FMC,,,,,
81,Lebanon Valley,K,LVC,2,,,,,,,KO Ret,Return,,,,,,,,,Logan Heim,,,,,,,Nate Costley,19,25.0,Garrett MacClay,59.0,6.0,Return,,,,,,,,,,,,,,,,,,,00:45,45,7,6,-1,3,0,3,,,,,,,
82,Lebanon Valley,O,FMC,2,,9.0,1.0,0.0,10.0,-25.0,Pass,Incomplete,0.0,,Logan Clouse,Incomplete,Jack O'Hearen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00:38,38,6,7,-1,3,3,0,,,,,,,
83,Lebanon Valley,O,FMC,2,,9.0,2.0,2.0,10.0,-25.0,Pass,Incomplete,0.0,,Logan Clouse,Incomplete,Will Higson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00:38,38,6,7,-1,3,3,0,,,,,,,
84,Lebanon Valley,O,FMC,2,,9.0,3.0,3.0,10.0,-25.0,Run,Rush,2.0,Keshon Farmer,,,,,,,,,True,Keshon Farmer,,FMC,Keshon Farmer,,,,,,,,,,,,,,,,,,,,,,,,,Half,00:38,38,6,7,-1,3,3,0,,,,,,,
85,Lebanon Valley,K,LVC,3,,,,,,,KO Ret,Return,,,,,,,,,Dre Burch,Noah Caldani,,,,,,Nate Costley,19,27.0,Garrett MacClay,57.0,8.0,Return,,,,,,,,,,,,,,,,,,,15:00,1800,7,6,-1,3,3,3,hold,FMC,,,,,10.0
86,Lebanon Valley,O,FMC,3,,10.0,1.0,0.0,10.0,-17.0,Run,Rush,4.0,Keshon Farmer,,,,,,,B. Brubaker,Brent Moody,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:52,1792,6,7,-1,3,3,3,,,,,,,
87,Lebanon Valley,O,FMC,3,,10.0,2.0,2.0,6.0,-21.0,Pass,Complete,9.0,,Logan Clouse,Complete,Nate Costley,,,,B. Brubaker,Tyler Lutz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:52,1792,6,7,-1,3,3,3,,,,,,,
88,Lebanon Valley,O,FMC,3,,10.0,3.0,1.0,10.0,-30.0,Run,Rush,3.0,Keshon Farmer,,,,,,,Tom Miller,B. Brubaker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:52,1792,6,7,-1,3,3,3,,,,,,,
89,Lebanon Valley,O,FMC,3,,10.0,4.0,2.0,7.0,-33.0,Pass,Complete,7.0,,Logan Clouse,Complete,Trey Glass,,,,Tyler Lutz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:52,1792,6,7,-1,3,3,3,,,,,,,
90,Lebanon Valley,O,FMC,3,,10.0,5.0,1.0,10.0,-40.0,Run,Rush,3.0,Keshon Farmer,,,,,,,Dillon Estes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:52,1792,6,7,-1,3,3,3,,,,,,,
91,Lebanon Valley,O,FMC,3,,10.0,6.0,2.0,7.0,-43.0,Run,Rush,2.0,Mitch Wagner,,,,,,,Brad Shear,Dillon Estes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:52,1792,6,7,-1,3,3,3,,,,,,,
92,Lebanon Valley,O,FMC,3,,10.0,7.0,3.0,5.0,-45.0,Pass,Incomplete,0.0,,Logan Clouse,Incomplete,Trey Glass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punt,14:52,1792,6,7,-1,3,3,3,,,,,,,
93,Lebanon Valley,K,FMC,3,,,,4.0,5.0,-45.0,Punt,,,,,,,,,,,,,,,,,,,,,,,,,J. Rodenberger,28.0,27.0,,,,,,,,,,,,,,,14:52,1792,6,7,-1,3,3,3,,,,,,,
94,Lebanon Valley,D,LVC,3,,9.0,1.0,0.0,10.0,-27.0,Run,Rush,1.0,M. Williams,,,,,,,Kell Hall,Jake Perloski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11:01,1561,7,6,-1,3,3,3,,,,,,,
95,Lebanon Valley,D,LVC,3,,9.0,2.0,2.0,9.0,-28.0,Pass,Incomplete,0.0,,Braden Bohannon,Incomplete,C. Niemeyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11:01,1561,7,6,-1,3,3,3,,,,,,,
